h64|1395|	1.1858507741145629E8|0.0
h64|1400|	1.2142277900484449E8|0.0
h64|1405|	1.0445319477896832E8|0.0
h64|140|	1.3139698352300149E8|0.0
h64|1410|	1.1846755104884982E8|0.0
h64|1415|	9.141153146148041E7|0.0
h64|1420|	9.347711496477151E7|0.0
h64|1425|	9.743540739878479E7|0.0
h64|1430|	1.0148627045821542E8|0.0
h64|1435|	8.805830936730325E7|0.0
h64|145|	1.1631671823187158E8|0.0
h64|150|	1.228671705088512E8|0.0
h64|155|	1.0690291417973256E8|0.0
h64|15|	1.0364550817255649E8|0.0
h64|160|	1.04414613781475E8|0.0
h64|165|	9.167832810034609E7|0.0
h64|170|	9.211035827127379E7|0.0
h64|175|	9.169321333051436E7|0.0
h64|180|	8.948728983402734E7|0.0
h64|185|	8.233419503765172E7|0.0
h64|190|	8.032635925970808E7|0.0
h64|195|	7.933233451356101E7|0.0
h64|200|	7.887356216220415E7|0.0
h64|205|	7.589634608646774E7|0.0
h64|20|	9.798387684460153E7|0.0
h64|210|	7.755527753799546E7|0.0
h64|215|	8.07978348545619E7|0.0
h64|220|	8.510363843555538E7|0.0
h64|225|	8.610589452356993E7|0.0
h64|230|	8.211959131034309E7|0.0
h64|235|	8.202653675600943E7|0.0
h64|240|	8.197698948655453E7|0.0
h64|245|	8.04201349061973E7|0.0
h64|250|	7.815455529663019E7|0.0
h64|255|	7.743747577530843E7|0.0
h64|25|	8.20481276708849E7|0.0
h64|260|	7.754606119586687E7|0.0
h64|265|	7.851412122336148E7|0.0
h64|270|	7.679994695281404E7|0.0
h64|275|	8.48086730800406E7|0.0
h64|280|	8.541083410752857E7|274.0
h64|285|	7.715116166470951E7|0.0
h64|290|	1.2495531279832235E8|0.0
h64|295|	1.2421071432722682E8|0.0
h64|300|	1.2662202233623536E8|0.0
h64|305|	1.6022166520849016E8|0.0
h64|30|	6.710985525176512E7|0.0
h64|310|	1.2501634537267387E8|0.0
h64|315|	1.6045526484425846E8|0.0
h64|320|	1.6132966573445702E8|0.0
h64|325|	1.6355927805005953E8|0.0
h64|330|	1.6008913863175112E8|0.0
h64|335|	1.6267293175911456E8|0.0
h64|340|	1.6397138980205208E8|0.0
h64|345|	1.644412738234342E8|0.0
h64|350|	1.7076602939775681E8|0.0
h64|355|	1.4414663409411168E8|0.0
h64|35|	9.268224890913147E7|0.0
h64|360|	1.3337245608409728E8|0.0
h64|365|	1.3103041402282561E8|0.0
h64|370|	1.351608902569342E8|0.0
h64|375|	1.2643752197305088E8|0.0
h64|380|	1.3317450622181043E8|0.0
h64|385|	1.2827399276647931E8|0.0
h64|390|	1.243638482969327E8|301.0
h64|395|	1.3510548095514783E8|0.0
h64|400|	1.3216354249239784E8|0.0
h64|405|	1.3933860678116906E8|0.0
h64|40|	6.690571560929071E7|0.0
h64|410|	1.542809246014943E8|0.0
h64|415|	1.4984581330517623E8|0.0
h64|420|	1.435286719508219E8|0.0
h64|425|	1.409265780033449E8|0.0
h64|430|	1.3754932920786992E8|0.0
h64|435|	1.3067302062338138E8|0.0
h64|440|	1.229154690682542E8|0.0
h64|445|	1.458944323717383E8|0.0
h64|450|	1.4524418633113608E8|0.0
h64|455|	1.3004010409894589E8|0.0
h64|45|	6.689877891604439E7|0.0
h64|460|	1.562775979953346E8|0.0
h64|465|	1.2342619273365332E8|0.0
h64|470|	1.3715381792881587E8|0.0
h64|475|	1.2550528741544066E8|0.0
h64|480|	1.4401818406919014E8|0.0
h64|485|	1.5905803213171488E8|0.0
h64|490|	1.3944738527854487E8|0.0
h64|495|	1.4733114644698608E8|0.0
h64|500|	1.3376785671863352E8|0.0
h64|505|	1.620942646785327E8|0.0
h64|50|	8.304576238006538E7|279.0
h64|510|	1.546697212846898E8|0.0
h64|515|	1.4287338891917586E8|0.0
h64|520|	1.4232477496332482E8|0.0
h64|525|	1.4403986147942597E8|0.0
h64|530|	1.4137372227862132E8|0.0
h64|535|	1.2468673256121182E8|0.0
h64|540|	1.373905467307425E8|0.0
h64|545|	1.3475477926312745E8|0.0
h64|550|	1.1575093536266088E8|286.0
h64|555|	1.3617835682164568E8|0.0
h64|55|	9.424158341452533E7|0.0
h64|560|	1.0988455589610776E8|0.0
h64|565|	1.2081176229524209E8|0.0
h64|570|	1.1681033524016525E8|0.0
h64|575|	1.1240373755370083E8|0.0
h64|580|	1.300759262052373E8|0.0
h64|585|	1.0087431742574657E8|0.0
h64|590|	1.0506261757322979E8|0.0
h64|595|	1.0099418203414837E8|0.0
h64|5|	1.0060006142321037E8|0.0
h64|600|	1.0359944827008532E8|0.0
h64|605|	1.0753291668572086E8|275.0
h64|60|	9.414724860744968E7|0.0
h64|610|	1.1048412060543369E8|0.0
h64|615|	1.0851029014379598E8|0.0
h64|620|	1.042154297874443E8|0.0
h64|625|	1.0354951007167298E8|0.0
h64|630|	1.127983941260765E8|0.0
h64|635|	1.092343901151416E8|0.0
h64|640|	1.0951196340331197E8|252.0
h64|645|	1.0776650011326844E8|0.0
h64|650|	1.0691576977103437E8|0.0
h64|655|	1.0610768729413234E8|0.0
h64|65|	5.74319359625499E7|0.0
h64|660|	1.14520101926902E8|0.0
h64|665|	1.2450647510582188E8|0.0
h64|670|	1.0860115097909382E8|0.0
h64|675|	1.1639374558701922E8|0.0
h64|680|	1.1122735743686458E8|0.0
h64|685|	1.1860951324363884E8|0.0
h64|690|	1.2637146864754412E8|0.0
h64|695|	1.1597654313603061E8|0.0
h64|700|	1.1892157760129315E8|0.0
h64|705|	1.3275318837062773E8|0.0
h64|70|	8.60358911087674E7|0.0
h64|710|	1.2908255770576265E8|0.0
h64|715|	1.2506028272828534E8|0.0
h64|720|	1.2839415295637324E8|0.0
h64|725|	1.2863407373967263E8|0.0
h64|730|	1.2810602044597833E8|0.0
h64|735|	1.3281917285677937E8|0.0
h64|740|	1.3159529038858175E8|0.0
h64|745|	1.337601104533707E8|0.0
h64|750|	1.3257368730468673E8|0.0
h64|755|	1.3172898416326603E8|0.0
h64|75|	6.72014625030719E7|0.0
h64|760|	1.3193177371456583E8|0.0
h64|765|	1.3433118767958155E8|0.0
h64|770|	1.3128993488603042E8|0.0
h64|775|	1.2931552135847206E8|0.0
h64|780|	1.347726766287902E8|0.0
h64|785|	1.3247102496354611E8|0.0
h64|790|	1.319518060294632E8|0.0
h64|795|	1.72210360513074E8|0.0
h64|800|	1.3661001420314932E8|0.0
h64|805|	1.3334019938815519E8|0.0
h64|80|	9.892609265266262E7|0.0
h64|810|	1.613478086837971E8|0.0
h64|815|	1.2681558826899569E8|0.0
h64|820|	1.1816094391132729E8|0.0
h64|825|	1.7254235958707944E8|0.0
h64|830|	1.351358172288471E8|0.0
h64|835|	1.641708647080825E8|0.0
h64|840|	1.566482446880891E8|0.0
h64|845|	1.754361426779923E8|0.0
h64|850|	2.045885235880644E8|0.0
h64|855|	1.377437650891536E8|0.0
h64|85|	1.0616212774864346E8|0.0
h64|860|	1.5358406531311804E8|279.0
h64|865|	1.4917964524021775E8|0.0
h64|870|	1.3499304185185707E8|0.0
h64|875|	1.7107410246849135E8|0.0
h64|880|	1.1478293454357168E8|0.0
h64|885|	1.2167786357571417E8|0.0
h64|890|	1.335642077733404E8|0.0
h64|895|	1.448890836080508E8|0.0
h64|900|	1.3708854308570814E8|332.0
h64|905|	1.4137548691643786E8|0.0
h64|90|	9.703295787784266E7|0.0
h64|910|	1.5905506271672907E8|0.0
h64|915|	1.8053427899122152E8|0.0
h64|920|	1.3214377254410705E8|0.0
h64|925|	1.4569332735792416E8|0.0
h64|930|	1.3142717584958631E8|0.0
h64|935|	1.280689693280545E8|0.0
h64|940|	1.3446121651541558E8|0.0
h64|945|	1.3982849278892964E8|0.0
h64|950|	1.3741578004967242E8|0.0
h64|955|	1.3441279615097338E8|0.0
h64|95|	1.2431131313684933E8|0.0
h64|960|	1.3501885365463248E8|0.0
h64|965|	1.499414664755527E8|0.0
h64|970|	1.4545072842938218E8|0.0
h64|975|	1.438344143446242E8|0.0
h64|980|	1.3629303084450498E8|0.0
h64|985|	1.3298860918669704E8|0.0
h64|990|	1.2734035669316861E8|0.0
h64|995|	1.27824919166161E8|0.0
h8|0|	5.8962851818462536E7|0.0
h8|1000|	1.3061637968323313E8|0.0
h8|1005|	1.2329577002977535E8|307.0
h8|100|	1.078152918872683E8|0.0
h8|1010|	1.3196520808918314E8|0.0
h8|1015|	1.2828514305752057E8|0.0
h8|1020|	1.2642652950408706E8|0.0
h8|1025|	1.3070860159534809E8|0.0
h8|1030|	1.2863647022251675E8|0.0
h8|1035|	1.277366011216211E8|0.0
h8|1040|	1.2646508992271663E8|0.0
h8|1045|	1.4893129645037633E8|0.0
h8|1050|	1.5060671098817354E8|0.0
h8|1055|	1.4176765882132787E8|0.0
h8|105|	1.1885450880596834E8|0.0
h8|1060|	1.2457783855402786E8|0.0
h8|1065|	1.274214155189428E8|0.0
h8|1070|	1.5176772351298448E8|0.0
h8|1075|	1.375788137884998E8|0.0
h8|1080|	1.432064799472983E8|0.0
h8|1085|	1.5613273320923868E8|0.0
h8|1090|	1.7201256833724853E8|0.0
h8|1095|	1.5150350879637554E8|0.0
h8|10|	9.191611886439689E7|0.0
h8|1100|	1.6578447961496314E8|0.0
h8|1105|	1.5583437378109697E8|0.0
h8|110|	1.2032802262440747E8|0.0
h8|1110|	1.5789150083019567E8|0.0
h8|1115|	1.5965051406146884E8|0.0
h8|1120|	1.6554933971614274E8|0.0
h8|1125|	1.682776430828968E8|0.0
h8|1130|	1.6382356708162254E8|0.0
h8|1135|	1.5996649657206947E8|327.0
h8|1140|	1.5914546431225058E8|0.0
h8|1145|	1.6251655993223977E8|0.0
h8|1150|	1.610646654242428E8|0.0
h8|1155|	1.6420083718614686E8|0.0
h8|115|	1.2459072363956903E8|0.0
h8|1160|	1.616248863340919E8|0.0
h8|1165|	1.532191158812452E8|0.0
h8|1170|	1.502975471739749E8|0.0
h8|1175|	1.468458964960436E8|0.0
h8|1180|	1.5459280899696964E8|0.0
h8|1185|	1.7717847601502913E8|0.0
h8|1190|	1.697106688216551E8|0.0
h8|1195|	1.684222853201456E8|0.0
h8|1200|	1.7125414672709846E8|0.0
h8|1205|	1.669285418169473E8|0.0
h8|120|	1.2993725559946789E8|0.0
h8|1210|	1.453596759728777E8|0.0
h8|1215|	1.4621027268391287E8|0.0
h8|1220|	1.4589929731036913E8|0.0
h8|1225|	1.5319788440299714E8|0.0
h8|1230|	1.5123870398080474E8|0.0
h8|1235|	1.2231444146540819E8|0.0
h8|1240|	1.2315466696542901E8|0.0
h8|1245|	1.21494828708687E8|0.0
h8|1250|	1.1925314723077741E8|0.0
h8|1255|	1.1399599861417906E8|0.0
h8|125|	1.2903155588936457E8|253.0
h8|1260|	1.1753285345164809E8|0.0
h8|1265|	1.172376698358689E8|0.0
h8|1270|	1.136094821320259E8|0.0
h8|1275|	1.1832193809751958E8|0.0
h8|1280|	1.1542523890636823E8|0.0
h8|1285|	1.1938827638883254E8|0.0
h8|1290|	1.1698143254629558E8|0.0
h8|1295|	1.1534632307039282E8|0.0
h8|1300|	1.1355694789390777E8|0.0
h8|1305|	1.1686910549256013E8|0.0
h8|130|	1.3509038235003743E8|0.0
h8|1310|	1.1318867626191545E8|0.0
h8|1315|	1.0135904971566181E8|0.0
h8|1320|	1.1516686866940421E8|0.0
h8|1325|	1.177542732548875E8|0.0
h8|1330|	1.1436809917322156E8|0.0
h8|1335|	1.2378989875907423E8|0.0
h8|1340|	9.609836107304773E7|0.0
h8|1345|	1.134421353623228E8|0.0
h8|1350|	9.65530196247852E7|0.0
h8|1355|	1.1040678077260835E8|0.0
h8|135|	1.295728746160624E8|0.0
h8|1360|	1.120843833483681E8|0.0
h8|1365|	1.1567164047486271E8|0.0
h8|1370|	1.0634628895201632E8|0.0
h8|1375|	9.64162399331626E7|0.0
h8|1380|	9.619082066828209E7|285.0
h8|1385|	1.0959240058780022E8|0.0
h8|1390|	1.1554852047343612E8|0.0
h8|1395|	1.0294266629879187E8|0.0
h8|1400|	9.737019889131504E7|0.0
h8|1405|	9.536622705409853E7|0.0
h8|140|	1.2488926607703888E8|0.0
h8|1410|	8.908070988997267E7|0.0
h8|1415|	9.513170659960471E7|0.0
h8|1420|	9.229248450243762E7|0.0
h8|1425|	8.27220564154731E7|0.0
h8|1430|	8.179147197924446E7|0.0
h8|1435|	1.0755633578256595E8|0.0
h8|145|	1.3041503844498923E8|0.0
h8|150|	1.2239184612241383E8|0.0
h8|155|	1.2158398970863257E8|0.0
h8|15|	1.0364536323464328E8|0.0
h8|160|	1.1958194254424906E8|0.0
h8|165|	7.604386037816417E7|0.0
h8|170|	8.571101096917328E7|0.0
h8|175|	8.493480206907493E7|0.0
h8|180|	8.454121731434412E7|0.0
h8|185|	8.130543607865696E7|0.0
h8|190|	8.118124000461517E7|0.0
h8|195|	7.284117949028131E7|0.0
h8|200|	7.76810048848411E7|0.0
h8|205|	7.764949686563635E7|0.0
h8|20|	9.849043068541291E7|0.0
h8|210|	7.914270395961419E7|0.0
h8|215|	8.14042312477018E7|0.0
h8|220|	8.61288039527538E7|0.0
h8|225|	8.626131481326905E7|0.0
h8|230|	9.435133547503975E7|0.0
h8|235|	8.193447357754725E7|0.0
h8|240|	8.226519556896509E7|0.0
h8|245|	7.954543050024165E7|0.0
h8|250|	7.988664875430681E7|0.0
h8|255|	7.765302058826599E7|0.0
h8|25|	8.019097778003375E7|0.0
h8|260|	7.78189002667452E7|0.0
h8|265|	7.878256882570186E7|0.0
h8|270|	7.764981687369E7|0.0
h8|275|	8.463677324315462E7|0.0
h8|280|	8.367797712237772E7|0.0
h8|285|	1.2564600539195536E8|0.0
h8|290|	1.2602645588431653E8|0.0
h8|295|	1.2786934004073259E8|0.0
h8|300|	1.259367102911119E8|0.0
h8|305|	1.608295516421336E8|0.0
h8|30|	6.2525285004477695E7|0.0
h8|310|	1.6194838358177328E8|0.0
h8|315|	1.6262412626252866E8|0.0
h8|320|	1.6148664495966682E8|0.0
h8|325|	1.6657283875289422E8|0.0
h8|330|	1.629543738309028E8|0.0
h8|335|	1.621739288617156E8|0.0
h8|340|	1.6144384633808175E8|0.0
h8|345|	1.7956396234298286E8|0.0
h8|350|	1.6922951745816156E8|254.0
h8|355|	1.5101975044118425E8|0.0
h8|35|	6.091124007880153E7|0.0
h8|360|	1.3962811731619152E8|0.0
h8|365|	1.239256869473475E8|0.0
h8|370|	1.2784546096715356E8|0.0
h8|375|	1.3146546114004639E8|0.0
h8|380|	1.323327822755776E8|0.0
h8|385|	1.317040647095718E8|0.0
h8|390|	1.2295323146862711E8|0.0
h8|395|	1.325570302901924E8|0.0
h8|400|	1.2567000063143466E8|0.0
h8|405|	1.4600842024628362E8|268.0
h8|40|	6.1023498259510055E7|0.0
h8|410|	1.450676115045882E8|0.0
h8|415|	1.4194251732947797E8|0.0
h8|420|	1.4595438253226268E8|0.0
h8|425|	1.5603405709283713E8|0.0
h8|430|	1.6361194295520306E8|0.0
h8|435|	1.349744209027696E8|0.0
h8|440|	1.5285400185653448E8|0.0
h8|445|	1.1808357135128614E8|0.0
h8|450|	1.1577216324234623E8|0.0
h8|455|	1.4256968611561355E8|0.0
h8|45|	6.5140070492265455E7|0.0
h8|460|	1.477763572112422E8|0.0
h8|465|	1.41492722974359E8|0.0
h8|470|	1.3598124736745393E8|0.0
h8|475|	1.3155417208355711E8|0.0
h8|480|	1.540352518202459E8|0.0
h8|485|	1.39374132961782E8|0.0
h8|490|	1.4521876995978534E8|0.0
h8|495|	1.328216728256234E8|0.0
h8|500|	1.3681511675191465E8|0.0
h8|505|	1.3234341117326038E8|0.0
h8|50|	5.6270587486387715E7|0.0
h8|510|	1.3712166408536863E8|0.0
h8|515|	1.6214146805259055E8|0.0
h8|520|	1.3901238658783287E8|0.0
h8|525|	1.4832671045468378E8|0.0
h8|530|	1.524025512031281E8|0.0
h8|535|	1.2614505714246216E8|0.0
h8|540|	1.2491370773270161E8|0.0
h8|545|	1.417678806354715E8|0.0
h8|550|	1.0155110243609188E8|0.0
h8|555|	1.0833505636315478E8|0.0
h8|55|	5.9874847263733104E7|0.0
h8|560|	1.392353960661277E8|0.0
h8|565|	1.2215445991224296E8|0.0
h8|570|	1.0534063836810547E8|0.0
h8|575|	1.0215059783207402E8|280.0
h8|580|	1.3469891288806638E8|262.0
h8|585|	1.0476562023826098E8|0.0
h8|590|	1.0603722403507961E8|0.0
h8|595|	1.0077720168627441E8|0.0
h8|5|	9.69723887134488E7|0.0
h8|600|	1.0498807623459439E8|0.0
h8|605|	1.0346777913309294E8|0.0
h8|60|	6.468481510893965E7|259.0
h8|610|	1.1349286505741797E8|0.0
h8|615|	1.0982673856286964E8|0.0
h8|620|	1.0864327267322561E8|0.0
h8|625|	1.0837284316885065E8|0.0
h8|630|	1.0979256406195961E8|0.0
h8|635|	1.0810186404196423E8|0.0
h8|640|	1.0811801807293417E8|0.0
h8|645|	1.0850073579019944E8|0.0
h8|650|	1.062480771592008E8|0.0
h8|655|	1.1964411242810355E8|0.0
h8|65|	6.947481661634257E7|0.0
h8|660|	1.0946994926428583E8|0.0
h8|665|	1.1346528732338724E8|0.0
h8|670|	1.2915228934471518E8|0.0
h8|675|	1.1733422077694917E8|0.0
h8|680|	1.1506084743358383E8|0.0
h8|685|	1.1749774914486401E8|0.0
h8|690|	1.158429573428227E8|0.0
h8|695|	1.1985660328079179E8|0.0
h8|700|	1.2614719967067792E8|0.0
h8|705|	1.3159074648622838E8|0.0
h8|70|	6.905394192619248E7|282.0
h8|710|	1.2639060383148016E8|0.0
h8|715|	1.2794427387054858E8|0.0
h8|720|	1.2882018545244612E8|0.0
h8|725|	1.3122262224745007E8|0.0
h8|730|	1.3010298282058105E8|0.0
h8|735|	1.3176184736828688E8|0.0
h8|740|	1.2834406912241995E8|0.0
h8|745|	1.3468493409121805E8|0.0
h8|750|	1.291936182127202E8|0.0
h8|755|	1.2734123697892874E8|0.0
h8|75|	9.382069396366432E7|0.0
h8|760|	1.270321138092181E8|0.0
h8|765|	1.228758455784659E8|0.0
h8|770|	1.2778637526059783E8|0.0
h8|775|	1.3007668653410405E8|0.0
h8|780|	1.28756330115631E8|0.0
h8|785|	1.285613093131546E8|0.0
h8|790|	1.1933185568259579E8|0.0
h8|795|	1.1820330748440182E8|0.0
h8|800|	1.6633217934750715E8|0.0
h8|805|	1.6241126366016075E8|0.0
h8|80|	7.726721348859452E7|0.0
h8|810|	1.2241759214646307E8|0.0
h8|815|	1.2010060403548265E8|0.0
h8|820|	1.1826914505314568E8|289.0
h8|825|	1.757386445039442E8|0.0
h8|830|	1.7872172695046365E8|0.0
h8|835|	1.3611182109865555E8|0.0
h8|840|	1.8037347132900897E8|0.0
h8|845|	1.609661091760127E8|0.0
h8|850|	1.5932630644199806E8|0.0
h8|855|	1.4335723016823065E8|0.0
h8|85|	6.5149412938734576E7|0.0
h8|860|	1.436882026886783E8|0.0
h8|865|	1.4871261475367886E8|0.0
h8|870|	1.346934528439545E8|0.0
h8|875|	1.1780542900327536E8|0.0
h8|880|	1.7970877862156653E8|0.0
h8|885|	1.5220938858115095E8|0.0
h8|890|	1.594308163819113E8|0.0
h8|895|	1.4108080155183277E8|0.0
h8|900|	1.3162664170033981E8|0.0
h8|905|	1.4368151252699256E8|0.0
h8|90|	1.2310727788738155E8|0.0
h8|910|	1.5405784912551883E8|0.0
h8|915|	1.497620601080913E8|0.0
h8|920|	1.4629774967106864E8|0.0
h8|925|	1.3486467056406212E8|0.0
h8|930|	1.2859153048127227E8|0.0
h8|935|	1.4488953261596832E8|0.0
h8|940|	1.3096090089320634E8|294.0
h8|945|	1.525515562578761E8|0.0
h8|950|	1.4251990316931215E8|0.0
h8|955|	1.3506670171787068E8|0.0
h8|95|	1.0845506785881874E8|0.0
h8|960|	1.309501891380532E8|0.0
h8|965|	1.2690041128455198E8|0.0
h8|970|	1.2559585544729073E8|0.0
h8|975|	1.506024665638704E8|0.0
h8|980|	1.4769421983993497E8|0.0
h8|985|	1.4074644125247648E8|0.0
h8|990|	1.3201312994331041E8|0.0
h8|995|	1.2920349707373688E8|0.0
